"attestation_id","redemption_process","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","beneficiary_location","supply_country","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220607_SP_FF_transaction_2_attestation_11","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_11","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3919,246,"ZL 1.0.0","f079815","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3919 - Filecoin minerID f079815","CN","CN-ZJ","CN","6","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3919. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f079815","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_12","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_12","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3920,246,"ZL 1.0.0","f080468","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3920 - Filecoin minerID f080468","CN","CN-GD","CN","18","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3920. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f080468","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_13","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_13","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3921,246,"ZL 1.0.0","f082095","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3921 - Filecoin minerID f082095","CN","CN-SC","CN","49","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3921. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f082095","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_14","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_14","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3922,246,"ZL 1.0.0","f082452","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3922 - Filecoin minerID f082452","CN","CN-GD","CN","11","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3922. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f082452","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_15","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_15","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3923,246,"ZL 1.0.0","f082617","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3923 - Filecoin minerID f082617","CN","CN-FJ","CN","19","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3923. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f082617","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_16","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_16","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3924,246,"ZL 1.0.0","f083065","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3924 - Filecoin minerID f083065","CN","CN-ZJ","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3924. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f083065","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_17","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_17","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3925,246,"ZL 1.0.0","f083542","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3925 - Filecoin minerID f083542","CN","CN-GD","CN","2","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3925. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f083542","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_18","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_18","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3926,246,"ZL 1.0.0","f083625","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3926 - Filecoin minerID f083625","CN","CN-XJ","CN","44","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3926. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f083625","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_19","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_19","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3927,246,"ZL 1.0.0","f083638","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3927 - Filecoin minerID f083638","CN","CN-CQ","CN","3","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3927. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f083638","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_20","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_20","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3928,246,"ZL 1.0.0","f083903","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3928 - Filecoin minerID f083903","CN","CN-SN","CN","2","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3928. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f083903","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_21","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_21","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3929,246,"ZL 1.0.0","f083920","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3929 - Filecoin minerID f083920","CN","CN-JS","CN","16","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3929. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f083920","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_22","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_22","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3930,246,"ZL 1.0.0","f085435","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3930 - Filecoin minerID f085435","CN","CN-XX","CN","10","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3930. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f085435","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_23","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_23","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3931,246,"ZL 1.0.0","f085437","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3931 - Filecoin minerID f085437","CN","CN-XX","CN","11","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3931. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f085437","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_24","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_24","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3932,246,"ZL 1.0.0","f085777","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3932 - Filecoin minerID f085777","CN","CN-FJ","CN","14","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3932. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f085777","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_25","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_25","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3933,246,"ZL 1.0.0","f086028","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3933 - Filecoin minerID f086028","CN","CN-JS","CN","43","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3933. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f086028","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_26","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_26","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3934,246,"ZL 1.0.0","f086423","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3934 - Filecoin minerID f086423","CN","CN-GD","CN","10","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3934. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f086423","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_27","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_27","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3935,246,"ZL 1.0.0","f087530","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3935 - Filecoin minerID f087530","CN","CN-GD","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3935. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f087530","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_28","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_28","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3936,246,"ZL 1.0.0","f087890","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3936 - Filecoin minerID f087890","CN","CN-SN","CN","18","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3936. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f087890","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_29","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_29","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3937,246,"ZL 1.0.0","f087965","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3937 - Filecoin minerID f087965","CN","CN-JS","CN","1","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3937. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f087965","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_30","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_30","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3938,246,"ZL 1.0.0","f089551","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3938 - Filecoin minerID f089551","CN","CN-ZJ","CN","16","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3938. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f089551","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_31","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_31","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3939,246,"ZL 1.0.0","f090387","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3939 - Filecoin minerID f090387","CN","CN-FJ","CN","21","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3939. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f090387","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_32","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_32","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",3940,246,"ZL 1.0.0","f092514","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 3940 - Filecoin minerID f092514","CN","CN-XJ","CN","7","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 3940. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f092514","20220607_SP_FF_delivery"
