"attestation_id","attestation_file","attestation_cid","certificate","certificate_cid","reportingStart","reportingStartTimezoneOffset","reportingEnd","reportingEndTimezoneOffset","sellerName","sellerAddress","country","region","volume_Wh","generatorName","productType","label","energySource","generationStart","generationStartTimezoneOffset","generationEnd","generationEndTimezoneOffset"
"20220207_SP_PL_transaction_1_attestation_108","20220429_SP_delivery_108.pdf","bafkreicb6sesuzcyqaxq6favx6ileof3ge3o743bzpjmfatembwiaklbii","20220429_SP_delivery_108_certificate_108","bafyreiacz5ti72kfo2a57gfymrudklblacs4d72fyrx2zfb36n73nqmapa","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,97000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_109","20220429_SP_delivery_109.pdf","bafkreifrg3y7twxbwgcijxvtho3fksl3rrs44xejaz4e5nosatfgc5n2p4","20220429_SP_delivery_109_certificate_109","bafyreiamo74goydi2uafzphvdqdmryd4gutwyimjojzmxx6fuvsrrimw4m","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,95000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_11","20220429_SP_delivery_11.pdf","bafkreia5qhqcviz45qw6vwdb3f4pbqjicnor5znrp26d7zj7szjmkeyfja","20220429_SP_delivery_11_certificate_11","bafyreief5vazkrehnbr43hvh5etqmu2ly4r3u3nfpsxhw57xxvgic5hbpq","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,7000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_110","20220429_SP_delivery_110.pdf","bafkreicywn4qpegiiu4gz2m23s2wwk5kcjybkc7o7blac42elyx6th3d2a","20220429_SP_delivery_110_certificate_110","bafyreidnqf5j4d7sgclliugocn6bztjtbgomjkjolkev3aphcjoio7ihye","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,81000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_111","20220429_SP_delivery_111.pdf","bafkreih7burmnvq4ydbhs2l2xkzhpm4ty2ktfnewu3s35ki6hl3nt5qsuy","20220429_SP_delivery_111_certificate_111","bafyreick277ln2ad4jtcqxhnaiemkeuzuv52m4n66flkcvy62fb3uhhbd4","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,47000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_112","20220429_SP_delivery_112.pdf","bafkreiemfpfhit5gy36cvg5jt5j4mqyqfdwbjyqzjpoddr6b5dl453xtry","20220429_SP_delivery_112_certificate_112","bafyreibgxqmjjqidb2dz4c3zxnd5j6rsspwemeo3m5eo3uh43e2rjawslm","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,55000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_113","20220429_SP_delivery_113.pdf","bafkreie2fqo7ek7i6iwgaqrg7ziudszhpxkmlwwznyhm6irmxl7f2rehqm","20220429_SP_delivery_113_certificate_113","bafyreicaadhjj7aezttxxdm6ck6gt7jntfkokjcldq4xjokise3fvg3cam","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,69000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_114","20220429_SP_delivery_114.pdf","bafkreigecvkwdvirpdg3jg73vdtzn44zd52ki3hytfesfm2267cw72vmru","20220429_SP_delivery_114_certificate_114","bafyreigzsem3xlnzwquyboz4sr62mjibmddwkjbz723ot2ejklctnmiosy","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,59000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_115","20220429_SP_delivery_115.pdf","bafkreieodcts2khhytta7edwzutlkd5wbtcyxeskvs4zqzmlief6gxu2fa","20220429_SP_delivery_115_certificate_115","bafyreigb6jyotd3n2s2xy7wo7bwu7vji3q7ae6mqzvzfjjacdgin6kiqcm","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,66000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_116","20220429_SP_delivery_116.pdf","bafkreia6v4udtjxxk3qm4pb2pjwpqjsurhkpuwqvyxot4juzkczzdt4bme","20220429_SP_delivery_116_certificate_116","bafyreid24akdfjtzejkhlmkc4mbwfpjd6qaoohze64se5vyjs52wg4llo4","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,45000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_117","20220429_SP_delivery_117.pdf","bafkreiggicurr2k7bxliyorsf4oixllyrpxkeme6vrj4fue53hkqrcinh4","20220429_SP_delivery_117_certificate_117","bafyreihmyxmatxnnj77df7bicy5r7z3wttowb7ztigeilqxwntn2hdrzly","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,46000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_118","20220429_SP_delivery_118.pdf","bafkreieicgw7e26g3laaumdt7aw5ipvyoxud2i3ip4jf43zouipsgql35q","20220429_SP_delivery_118_certificate_118","bafyreigbnhd7amez7hbpoez5h4vwj2nfdtfh6wpx6gvsgcpykai47q5xqm","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,47000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_119","20220429_SP_delivery_119.pdf","bafkreifx5lszgrpn52ivmvat5mgtm7xa2r5jgc4houugfjgnkkofh3rxoy","20220429_SP_delivery_119_certificate_119","bafyreihbt2arguh3mutemrxojp4p2slmuq2poghfijdidly7mhvhaeu4ti","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,44000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_12","20220429_SP_delivery_12.pdf","bafkreict535h2ooysbiext55mw2mkrkdqwm3zmwlf6vx7e6ooyvh526ae4","20220429_SP_delivery_12_certificate_12","bafyreigjzttw5ak5cvfecaq5x2dh4hovlxiqqchdw6h4xfbazjdt54bnvu","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,7000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_120","20220429_SP_delivery_120.pdf","bafkreihzisggxfu6fuftlx2wzd6dlfk54ndavscsiyqqnpyop53legak6y","20220429_SP_delivery_120_certificate_120","bafyreiagy27atqqhoupn6edc7vvm26cqermzv4igldk5s5um4ctkrttgyy","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,9000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_121","20220429_SP_delivery_121.pdf","bafkreia5fhlbvwzvx5fwjxaerfuejgs73jtuot6it7iiv5jkbw24sgzwce","20220429_SP_delivery_121_certificate_121","bafyreic742bhohfj3uywy7qigsseej7ooer7tkh4bpxyyit2usfubbjta4","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,23000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_122","20220429_SP_delivery_122.pdf","bafkreiem462kbvhuvirzyfyp5ckjxjyiryojjovb4wna7ydbyftpu7reha","20220429_SP_delivery_122_certificate_122","bafyreicz7g4macjjjsjdkavhxdmyjtsugq4pj2popfczcyjbjtxgdtg77i","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,148000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_123","20220429_SP_delivery_123.pdf","bafkreigqxarshahrqjvqdcnfmzvogozsdriq2lilrjybfghmtmvkoiuzri","20220429_SP_delivery_123_certificate_123","bafyreihvi2vudg5bz7hwe4olyecjpwmmj27varc3fvcll57vdp725xwinq","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,4000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_124","20220429_SP_delivery_124.pdf","bafkreicjrflpedawmf7fvxqkwxmxtfomp3sapg7uy25qmulyygvwyc5j64","20220429_SP_delivery_124_certificate_124","bafyreifsg7yowpyeelibnt7r6db2y6vi2ouedc7bdaeh2b2io4rcf7cmj4","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,720000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_125","20220429_SP_delivery_125.pdf","bafkreifxgvep22pn7opnoyljqihzny5fpilbvejb44hxzh3nuo7npzo2dm","20220429_SP_delivery_125_certificate_125","bafyreigeb5mnqvs6ldhhenc4k6mv75gyiowgqzcn77mzqkh3vbuv3zuumu","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,2000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_126","20220429_SP_delivery_126.pdf","bafkreih734k2hm4tzgwcwtearr6m6kz3yykcoplhjuy33mfq7yokxg6hia","20220429_SP_delivery_126_certificate_126","bafyreid34sbx7ntvdvrh2tacwbnke5xprmczydlu6pnsvnikfdpuktbbpu","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,56000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_127","20220429_SP_delivery_127.pdf","bafkreifqryffszr63hqtuopmpnpsetddga5xnsjbwwugwtexsbjrcqd6ru","20220429_SP_delivery_127_certificate_127","bafyreif4uwspldmk4eahiitxizmhg2z5akhi6ggzbom3vlcwjvvtckyd7i","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,4000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_128","20220429_SP_delivery_128.pdf","bafkreib3p2f53wptxx3tfax4hjkamsdylfruee4m5pdnupjcunjh3c5ozm","20220429_SP_delivery_128_certificate_128","bafyreihwccrtlbealxebegqnufavogmqaqdgnpj2nmgo5utajvcurdbaim","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,21000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_129","20220429_SP_delivery_129.pdf","bafkreid6mv5jvwrkztd7rfkjoesmjbqudypp45xji45gxfkksvdgivca6m","20220429_SP_delivery_129_certificate_129","bafyreie3rc54mlrsf7x27gvu5ojbtgrmbyoahgnzydx2qng4ydqcqe5aqi","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,88000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_13","20220429_SP_delivery_13.pdf","bafkreicjrel72tz5v2om6matxzxdkntrsokbunr6jywnpxqlebvvmun6bq","20220429_SP_delivery_13_certificate_13","bafyreidfo3u5wgqhoysgugmapazrprcnwz37dh3urmaf6qgx64woytqxbe","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,168000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_130","20220429_SP_delivery_130.pdf","bafkreihrlothp6z7s3iuijn6vbtis2mddpiurobnpcco2jiy25cli77e4y","20220429_SP_delivery_130_certificate_130","bafyreicckntfdroslgn4d7ei7lljnl6alik3hlbrpmvwpbksxhqrdw44j4","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,153000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_131","20220429_SP_delivery_131.pdf","bafkreibco2r7zch4vfpywtxl2y5ppmzb2t7dmlepemjs2ru2u5zgox4vju","20220429_SP_delivery_131_certificate_131","bafyreigoeaotgg44xhmqpzxpm5tp6hrwkdrmlko3kkwzpoxszrtrlvlgja","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,27000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_132","20220429_SP_delivery_132.pdf","bafkreid7zxth4ebaquka6qpc6mnrvlr5v75g6yfghfibrzk3n6yuqxnmqm","20220429_SP_delivery_132_certificate_132","bafyreiaxgqxkqjw6dsh6c3ikxzbqd3kod3y57jeff4dll4yag644bfuwcu","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,5000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_133","20220429_SP_delivery_133.pdf","bafkreidc4a3cjj5tc3eu6mokzyqfvjzxz5gl4jx4eyceymhiyyz63bxyhi","20220429_SP_delivery_133_certificate_133","bafyreiersvk2hizcv3o5bzcrrjrzgoy4zr457emoxjnoxhsgjszqcjfg74","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,12000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_134","20220429_SP_delivery_134.pdf","bafkreiaxpnsprysv7gwv6toovjf3egono4dtq4tkryk5k4hzji64fauzfi","20220429_SP_delivery_134_certificate_134","bafyreieqnkdmf2cydsmuqercgrjfcaomawkg4lx4swxcf24wtxyhxix53a","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,43000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_135","20220429_SP_delivery_135.pdf","bafkreieiysum333b4kuc6wnhflb2jai7h2d55efe7w7zvv725n65d7yoqa","20220429_SP_delivery_135_certificate_135","bafyreiai74bnognjlh3esaxqny5gi3t5ltgzv77yzaz3ogc2ipktowvzhm","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,150000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_136","20220429_SP_delivery_136.pdf","bafkreihjgqbwo47rtgesuhn4ie2vb7kp73wap55z6hc5ibrixmxhy23mru","20220429_SP_delivery_136_certificate_136","bafyreic5jetjh3c5nlly37fdssfn5d5i43kxjecjoxc2cokkmtfsuwtzri","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,153000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_137","20220429_SP_delivery_137.pdf","bafkreibbezdws7nqrtmx3fk5loa2yfprc4464nfdyw6x6pybytnqwhjeei","20220429_SP_delivery_137_certificate_137","bafyreih4or7hkjvwfllujtir3nrwhvscsfha5mp5jksfjavwnb5p6xaxxy","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,57000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
